"date","pdsi","coord","day","month","year"
1997-12-16,4.24,"Troy",16,12,1997
1997-12-21,4.12,"Troy",21,12,1997
1997-12-26,3.99,"Troy",26,12,1997
1997-12-31,3.86,"Troy",31,12,1997
1998-01-05,3.75,"Troy",5,1,1998
1998-01-10,3.62,"Troy",10,1,1998
1998-01-15,3.47,"Troy",15,1,1998
1998-01-20,3.39,"Troy",20,1,1998
1998-01-25,3.32,"Troy",25,1,1998
1998-01-30,3.29,"Troy",30,1,1998
1998-02-04,3.24,"Troy",4,2,1998
1998-02-09,3.17,"Troy",9,2,1998
1998-02-14,3.08,"Troy",14,2,1998
1998-02-19,2.97,"Troy",19,2,1998
1998-02-24,2.89,"Troy",24,2,1998
1998-03-01,2.77,"Troy",1,3,1998
1998-03-06,2.66,"Troy",6,3,1998
1998-03-11,2.59,"Troy",11,3,1998
1998-03-16,2.48,"Troy",16,3,1998
1998-03-21,2.41,"Troy",21,3,1998
1998-03-26,2.34,"Troy",26,3,1998
1998-03-31,2.23,"Troy",31,3,1998
1998-04-05,2.16,"Troy",5,4,1998
1998-04-10,2.09,"Troy",10,4,1998
1998-04-15,2.05,"Troy",15,4,1998
1998-04-20,2.02,"Troy",20,4,1998
1998-04-25,1.95,"Troy",25,4,1998
1998-04-30,1.88,"Troy",30,4,1998
1998-05-05,1.73,"Troy",5,5,1998
1998-05-10,1.57,"Troy",10,5,1998
1998-05-15,1.45,"Troy",15,5,1998
1998-05-20,1.41,"Troy",20,5,1998
1998-05-25,1.55,"Troy",25,5,1998
1998-05-30,1.77,"Troy",30,5,1998
1998-06-04,1.98,"Troy",4,6,1998
1998-06-09,2.17,"Troy",9,6,1998
1998-06-14,2.32,"Troy",14,6,1998
1998-06-19,2.47,"Troy",19,6,1998
1998-06-24,2.51,"Troy",24,6,1998
1998-06-29,2.53,"Troy",29,6,1998
1998-07-04,2.58,"Troy",4,7,1998
1998-07-09,2.64,"Troy",9,7,1998
1998-07-14,2.76,"Troy",14,7,1998
1998-07-19,2.9,"Troy",19,7,1998
1998-07-24,3,"Troy",24,7,1998
1998-07-29,3.13,"Troy",29,7,1998
1998-08-03,3.24,"Troy",3,8,1998
1998-08-08,3.33,"Troy",8,8,1998
1998-08-13,3.39,"Troy",13,8,1998
1998-08-18,3.42,"Troy",18,8,1998
1998-08-23,3.42,"Troy",23,8,1998
1998-08-28,3.4,"Troy",28,8,1998
1998-09-02,3.34,"Troy",2,9,1998
1998-09-07,3.27,"Troy",7,9,1998
1998-09-12,3.25,"Troy",12,9,1998
1998-09-17,3.22,"Troy",17,9,1998
1998-09-22,3.22,"Troy",22,9,1998
1998-09-27,3.25,"Troy",27,9,1998
1998-10-02,3.31,"Troy",2,10,1998
1998-10-07,3.39,"Troy",7,10,1998
1998-10-12,3.42,"Troy",12,10,1998
1998-10-17,3.46,"Troy",17,10,1998
1998-10-22,3.43,"Troy",22,10,1998
1998-10-27,3.34,"Troy",27,10,1998
1998-11-01,3.21,"Troy",1,11,1998
1998-11-06,3.08,"Troy",6,11,1998
1998-11-11,2.98,"Troy",11,11,1998
1998-11-16,2.94,"Troy",16,11,1998
1998-11-21,2.95,"Troy",21,11,1998
1998-11-26,3.03,"Troy",26,11,1998
1998-12-01,3.18,"Troy",1,12,1998
1998-12-06,3.33,"Troy",6,12,1998
1998-12-11,3.46,"Troy",11,12,1998
1998-12-16,3.52,"Troy",16,12,1998
1998-12-21,3.55,"Troy",21,12,1998
1998-12-26,3.63,"Troy",26,12,1998
1998-12-31,3.73,"Troy",31,12,1998
1999-01-05,3.8,"Troy",5,1,1999
1999-01-10,3.86,"Troy",10,1,1999
1999-01-15,3.94,"Troy",15,1,1999
1999-01-20,4.09,"Troy",20,1,1999
1999-01-25,4.2,"Troy",25,1,1999
1999-01-30,4.25,"Troy",30,1,1999
1999-02-04,4.29,"Troy",4,2,1999
1999-02-09,4.33,"Troy",9,2,1999
1999-02-14,4.36,"Troy",14,2,1999
1999-02-19,4.36,"Troy",19,2,1999
1999-02-24,4.41,"Troy",24,2,1999
1999-03-01,4.57,"Troy",1,3,1999
1999-03-06,4.75,"Troy",6,3,1999
1999-03-11,4.85,"Troy",11,3,1999
1999-03-16,4.92,"Troy",16,3,1999
1999-03-21,4.96,"Troy",21,3,1999
1999-03-26,4.89,"Troy",26,3,1999
1999-03-31,4.75,"Troy",31,3,1999
1999-04-05,4.61,"Troy",5,4,1999
1999-04-10,4.51,"Troy",10,4,1999
1999-04-15,4.39,"Troy",15,4,1999
1999-04-20,4.27,"Troy",20,4,1999
1999-04-25,4.13,"Troy",25,4,1999
1999-04-30,3.95,"Troy",30,4,1999
1999-05-05,3.81,"Troy",5,5,1999
1999-05-10,3.65,"Troy",10,5,1999
1999-05-15,3.53,"Troy",15,5,1999
1999-05-20,3.44,"Troy",20,5,1999
1999-05-25,3.33,"Troy",25,5,1999
1999-05-30,3.18,"Troy",30,5,1999
1999-06-04,3.07,"Troy",4,6,1999
1999-06-09,2.96,"Troy",9,6,1999
1999-06-14,2.84,"Troy",14,6,1999
1999-06-19,2.7,"Troy",19,6,1999
1999-06-24,2.61,"Troy",24,6,1999
1999-06-29,2.57,"Troy",29,6,1999
1999-07-04,2.5,"Troy",4,7,1999
1999-07-09,2.42,"Troy",9,7,1999
1999-07-14,2.35,"Troy",14,7,1999
1999-07-19,2.3,"Troy",19,7,1999
1999-07-24,2.23,"Troy",24,7,1999
1999-07-29,2.15,"Troy",29,7,1999
1999-08-03,2.07,"Troy",3,8,1999
1999-08-08,2.04,"Troy",8,8,1999
1999-08-13,2.05,"Troy",13,8,1999
1999-08-18,2.11,"Troy",18,8,1999
1999-08-23,2.14,"Troy",23,8,1999
1999-08-28,2.15,"Troy",28,8,1999
1999-09-02,2.17,"Troy",2,9,1999
1999-09-07,2.16,"Troy",7,9,1999
1999-09-12,2.1,"Troy",12,9,1999
1999-09-17,2,"Troy",17,9,1999
1999-09-22,1.89,"Troy",22,9,1999
1999-09-27,1.78,"Troy",27,9,1999
1999-10-02,1.64,"Troy",2,10,1999
1999-10-07,1.48,"Troy",7,10,1999
1999-10-12,1.38,"Troy",12,10,1999
1999-10-17,1.27,"Troy",17,10,1999
1999-10-22,1.16,"Troy",22,10,1999
1999-10-27,1.13,"Troy",27,10,1999
1999-11-01,1.09,"Troy",1,11,1999
1999-11-06,1.05,"Troy",6,11,1999
1999-11-11,0.92,"Troy",11,11,1999
1999-11-16,0.77,"Troy",16,11,1999
1999-11-21,0.66,"Troy",21,11,1999
1999-11-26,0.630000000000001,"Troy",26,11,1999
1999-12-01,0.610000000000001,"Troy",1,12,1999
1999-12-06,0.630000000000001,"Troy",6,12,1999
1999-12-11,0.66,"Troy",11,12,1999
1999-12-16,0.800000000000001,"Troy",16,12,1999
1999-12-21,0.970000000000001,"Troy",21,12,1999
1999-12-26,1.05,"Troy",26,12,1999
1999-12-31,1.12,"Troy",31,12,1999
2000-01-05,1.19,"Troy",5,1,2000
2000-01-10,1.27,"Troy",10,1,2000
2000-01-15,1.26,"Troy",15,1,2000
2000-01-20,1.31,"Troy",20,1,2000
2000-01-25,1.4,"Troy",25,1,2000
2000-01-30,1.44,"Troy",30,1,2000
2000-02-04,1.49,"Troy",4,2,2000
2000-02-09,1.53,"Troy",9,2,2000
2000-02-14,1.61,"Troy",14,2,2000
2000-02-19,1.65,"Troy",19,2,2000
2000-02-24,1.71,"Troy",24,2,2000
2000-02-29,1.79,"Troy",29,2,2000
2000-03-05,1.84,"Troy",5,3,2000
2000-03-10,1.87,"Troy",10,3,2000
2000-03-15,1.85,"Troy",15,3,2000
2000-03-20,1.88,"Troy",20,3,2000
2000-03-25,1.89,"Troy",25,3,2000
2000-03-30,1.88,"Troy",30,3,2000
2000-04-04,1.86,"Troy",4,4,2000
2000-04-09,1.83,"Troy",9,4,2000
2000-04-14,1.83,"Troy",14,4,2000
2000-04-19,1.79,"Troy",19,4,2000
2000-04-24,1.73,"Troy",24,4,2000
2000-04-29,1.66,"Troy",29,4,2000
2000-05-04,1.64,"Troy",4,5,2000
2000-05-09,1.67,"Troy",9,5,2000
2000-05-14,1.69,"Troy",14,5,2000
2000-05-19,1.68,"Troy",19,5,2000
2000-05-24,1.63,"Troy",24,5,2000
2000-05-29,1.59,"Troy",29,5,2000
2000-06-03,1.58,"Troy",3,6,2000
2000-06-08,1.55,"Troy",8,6,2000
2000-06-13,1.57,"Troy",13,6,2000
2000-06-18,1.59,"Troy",18,6,2000
2000-06-23,1.61,"Troy",23,6,2000
2000-06-28,1.64,"Troy",28,6,2000
2000-07-03,1.63,"Troy",3,7,2000
2000-07-08,1.63,"Troy",8,7,2000
2000-07-13,1.59,"Troy",13,7,2000
2000-07-18,1.55,"Troy",18,7,2000
2000-07-23,1.5,"Troy",23,7,2000
2000-07-28,1.46,"Troy",28,7,2000
2000-08-02,1.42,"Troy",2,8,2000
2000-08-07,1.39,"Troy",7,8,2000
2000-08-12,1.32,"Troy",12,8,2000
2000-08-17,1.25,"Troy",17,8,2000
2000-08-22,1.16,"Troy",22,8,2000
2000-08-27,1.07,"Troy",27,8,2000
2000-09-01,0.98,"Troy",1,9,2000
2000-09-06,0.970000000000001,"Troy",6,9,2000
2000-09-11,1.06,"Troy",11,9,2000
2000-09-16,1.13,"Troy",16,9,2000
2000-09-21,1.23,"Troy",21,9,2000
2000-09-26,1.32,"Troy",26,9,2000
2000-10-01,1.49,"Troy",1,10,2000
2000-10-06,1.57,"Troy",6,10,2000
2000-10-11,1.56,"Troy",11,10,2000
2000-10-16,1.59,"Troy",16,10,2000
2000-10-21,1.62,"Troy",21,10,2000
2000-10-26,1.64,"Troy",26,10,2000
2000-10-31,1.6,"Troy",31,10,2000
2000-11-05,1.56,"Troy",5,11,2000
2000-11-10,1.53,"Troy",10,11,2000
2000-11-15,1.46,"Troy",15,11,2000
2000-11-20,1.33,"Troy",20,11,2000
2000-11-25,1.18,"Troy",25,11,2000
2000-11-30,1.04,"Troy",30,11,2000
2000-12-05,0.890000000000001,"Troy",5,12,2000
2000-12-10,0.74,"Troy",10,12,2000
2000-12-15,0.620000000000001,"Troy",15,12,2000
2000-12-20,-0.119999999999999,"Troy",20,12,2000
2000-12-25,-0.93,"Troy",25,12,2000
2000-12-30,-1.04,"Troy",30,12,2000
2001-01-05,-1.16,"Troy",5,1,2001
2001-01-10,-1.31,"Troy",10,1,2001
2001-01-15,-1.43,"Troy",15,1,2001
2001-01-20,-1.56,"Troy",20,1,2001
2001-01-25,-1.7,"Troy",25,1,2001
2001-01-30,-1.83,"Troy",30,1,2001
2001-02-04,-1.92,"Troy",4,2,2001
2001-02-09,-2,"Troy",9,2,2001
2001-02-14,-2.1,"Troy",14,2,2001
2001-02-19,-2.19,"Troy",19,2,2001
2001-02-24,-2.3,"Troy",24,2,2001
2001-03-01,-2.37,"Troy",1,3,2001
2001-03-06,-2.47,"Troy",6,3,2001
2001-03-11,-2.55,"Troy",11,3,2001
2001-03-16,-2.62,"Troy",16,3,2001
2001-03-21,-2.65,"Troy",21,3,2001
2001-03-26,-2.69,"Troy",26,3,2001
2001-03-31,-2.71,"Troy",31,3,2001
2001-04-05,-2.71,"Troy",5,4,2001
2001-04-10,-2.69,"Troy",10,4,2001
2001-04-15,-2.65,"Troy",15,4,2001
2001-04-20,-2.6,"Troy",20,4,2001
2001-04-25,-2.55,"Troy",25,4,2001
2001-04-30,-2.42,"Troy",30,4,2001
2001-05-05,-2.32,"Troy",5,5,2001
2001-05-10,-2.27,"Troy",10,5,2001
2001-05-15,-2.19,"Troy",15,5,2001
2001-05-20,-2.13,"Troy",20,5,2001
2001-05-25,-2.12,"Troy",25,5,2001
2001-05-30,-2.18,"Troy",30,5,2001
2001-06-04,-2.22,"Troy",4,6,2001
2001-06-09,-2.24,"Troy",9,6,2001
2001-06-14,-2.27,"Troy",14,6,2001
2001-06-19,-2.3,"Troy",19,6,2001
2001-06-24,-2.34,"Troy",24,6,2001
2001-06-29,-2.3,"Troy",29,6,2001
2001-07-04,-2.29,"Troy",4,7,2001
2001-07-09,-2.29,"Troy",9,7,2001
2001-07-14,-2.29,"Troy",14,7,2001
2001-07-19,-2.26,"Troy",19,7,2001
2001-07-24,-2.24,"Troy",24,7,2001
2001-07-29,-2.2,"Troy",29,7,2001
2001-08-03,-2.18,"Troy",3,8,2001
2001-08-08,-2.16,"Troy",8,8,2001
2001-08-13,-2.15,"Troy",13,8,2001
2001-08-18,-2.15,"Troy",18,8,2001
2001-08-23,-2.16,"Troy",23,8,2001
2001-08-28,-2.17,"Troy",28,8,2001
2001-09-02,-2.2,"Troy",2,9,2001
2001-09-07,-2.23,"Troy",7,9,2001
2001-09-12,-2.27,"Troy",12,9,2001
2001-09-17,-2.32,"Troy",17,9,2001
2001-09-22,-2.38,"Troy",22,9,2001
2001-09-27,-2.43,"Troy",27,9,2001
2001-10-02,-2.49,"Troy",2,10,2001
2001-10-07,-2.57,"Troy",7,10,2001
2001-10-12,-2.56,"Troy",12,10,2001
2001-10-17,-2.51,"Troy",17,10,2001
2001-10-22,-2.43,"Troy",22,10,2001
2001-10-27,-2.32,"Troy",27,10,2001
2001-11-01,-2.15,"Troy",1,11,2001
2001-11-06,-2,"Troy",6,11,2001
2001-11-11,-1.97,"Troy",11,11,2001
2001-11-16,-1.97,"Troy",16,11,2001
2001-11-21,-1.99,"Troy",21,11,2001
2001-11-26,-1.91,"Troy",26,11,2001
2001-12-01,-1.82,"Troy",1,12,2001
2001-12-06,-1.62,"Troy",6,12,2001
2001-12-11,-1.45,"Troy",11,12,2001
2001-12-16,-1.23,"Troy",16,12,2001
2001-12-21,-1.04,"Troy",21,12,2001
2001-12-26,-0.91,"Troy",26,12,2001
2001-12-31,-0.81,"Troy",31,12,2001
2002-01-05,-0.77,"Troy",5,1,2002
2002-01-10,-0.67,"Troy",10,1,2002
2002-01-15,-0.69,"Troy",15,1,2002
2002-01-20,-0.640000000000001,"Troy",20,1,2002
2002-01-25,1.27,"Troy",25,1,2002
2002-01-30,1.42,"Troy",30,1,2002
2002-02-04,1.54,"Troy",4,2,2002
2002-02-09,1.67,"Troy",9,2,2002
2002-02-14,1.79,"Troy",14,2,2002
2002-02-19,1.84,"Troy",19,2,2002
2002-02-24,1.84,"Troy",24,2,2002
2002-03-01,1.8,"Troy",1,3,2002
2002-03-06,1.76,"Troy",6,3,2002
2002-03-11,1.73,"Troy",11,3,2002
2002-03-16,1.74,"Troy",16,3,2002
2002-03-21,1.83,"Troy",21,3,2002
2002-03-26,1.91,"Troy",26,3,2002
2002-03-31,1.96,"Troy",31,3,2002
2002-04-05,1.98,"Troy",5,4,2002
2002-04-10,1.95,"Troy",10,4,2002
2002-04-15,1.95,"Troy",15,4,2002
2002-04-20,1.92,"Troy",20,4,2002
2002-04-25,1.83,"Troy",25,4,2002
2002-04-30,1.76,"Troy",30,4,2002
2002-05-05,1.72,"Troy",5,5,2002
2002-05-10,1.71,"Troy",10,5,2002
2002-05-15,1.62,"Troy",15,5,2002
2002-05-20,1.5,"Troy",20,5,2002
2002-05-25,1.43,"Troy",25,5,2002
2002-05-30,1.39,"Troy",30,5,2002
2002-06-04,1.33,"Troy",4,6,2002
2002-06-09,1.28,"Troy",9,6,2002
2002-06-14,1.24,"Troy",14,6,2002
2002-06-19,1.24,"Troy",19,6,2002
2002-06-24,1.2,"Troy",24,6,2002
2002-06-29,1.2,"Troy",29,6,2002
2002-07-04,1.22,"Troy",4,7,2002
2002-07-09,1.24,"Troy",9,7,2002
2002-07-14,1.23,"Troy",14,7,2002
2002-07-19,1.2,"Troy",19,7,2002
2002-07-24,1.16,"Troy",24,7,2002
2002-07-29,1.11,"Troy",29,7,2002
2002-08-03,1.09,"Troy",3,8,2002
2002-08-08,1.08,"Troy",8,8,2002
2002-08-13,1.06,"Troy",13,8,2002
2002-08-18,1.01,"Troy",18,8,2002
2002-08-23,0.99,"Troy",23,8,2002
2002-08-28,0.960000000000001,"Troy",28,8,2002
2002-09-02,0.960000000000001,"Troy",2,9,2002
2002-09-07,0.950000000000001,"Troy",7,9,2002
2002-09-12,0.93,"Troy",12,9,2002
2002-09-17,0.92,"Troy",17,9,2002
2002-09-22,0.880000000000001,"Troy",22,9,2002
2002-09-27,0.83,"Troy",27,9,2002
2002-10-02,0.77,"Troy",2,10,2002
2002-10-07,0.700000000000001,"Troy",7,10,2002
2002-10-12,0.630000000000001,"Troy",12,10,2002
2002-10-17,0.52,"Troy",17,10,2002
2002-10-22,-0.109999999999999,"Troy",22,10,2002
2002-10-27,-0.73,"Troy",27,10,2002
2002-11-01,-0.83,"Troy",1,11,2002
2002-11-06,-0.99,"Troy",6,11,2002
2002-11-11,-1.08,"Troy",11,11,2002
2002-11-16,-1.16,"Troy",16,11,2002
2002-11-21,-1.23,"Troy",21,11,2002
2002-11-26,-1.32,"Troy",26,11,2002
2002-12-01,-1.47,"Troy",1,12,2002
2002-12-06,-1.62,"Troy",6,12,2002
2002-12-11,-1.82,"Troy",11,12,2002
2002-12-16,-1.95,"Troy",16,12,2002
2002-12-21,-2.07,"Troy",21,12,2002
2002-12-26,-2.18,"Troy",26,12,2002
2002-12-31,-2.24,"Troy",31,12,2002
2003-01-05,-2.28,"Troy",5,1,2003
2003-01-10,-2.34,"Troy",10,1,2003
2003-01-15,-2.45,"Troy",15,1,2003
2003-01-20,-2.56,"Troy",20,1,2003
2003-01-25,-2.61,"Troy",25,1,2003
2003-01-30,-2.63,"Troy",30,1,2003
2003-02-04,-2.48,"Troy",4,2,2003
2003-02-09,-2.32,"Troy",9,2,2003
2003-02-14,-2.23,"Troy",14,2,2003
2003-02-19,-2.07,"Troy",19,2,2003
2003-02-24,-1.89,"Troy",24,2,2003
2003-03-01,-1.76,"Troy",1,3,2003
2003-03-06,-1.75,"Troy",6,3,2003
2003-03-11,-1.62,"Troy",11,3,2003
2003-03-16,-1.47,"Troy",16,3,2003
2003-03-21,-1.32,"Troy",21,3,2003
2003-03-26,-1.11,"Troy",26,3,2003
2003-03-31,-0.92,"Troy",31,3,2003
2003-04-05,-0.74,"Troy",5,4,2003
2003-04-10,-0.68,"Troy",10,4,2003
2003-04-15,-0.65,"Troy",15,4,2003
2003-04-20,-0.619999999999999,"Troy",20,4,2003
2003-04-25,-0.67,"Troy",25,4,2003
2003-04-30,-0.66,"Troy",30,4,2003
2003-05-05,-0.65,"Troy",5,5,2003
2003-05-10,-0.619999999999999,"Troy",10,5,2003
2003-05-15,-0.57,"Troy",15,5,2003
2003-05-20,-0.52,"Troy",20,5,2003
2003-05-25,1.28,"Troy",25,5,2003
2003-05-30,1.27,"Troy",30,5,2003
2003-06-04,1.22,"Troy",4,6,2003
2003-06-09,1.14,"Troy",9,6,2003
2003-06-14,1.04,"Troy",14,6,2003
2003-06-19,0.950000000000001,"Troy",19,6,2003
2003-06-24,0.83,"Troy",24,6,2003
2003-06-29,0.710000000000001,"Troy",29,6,2003
2003-07-04,0.59,"Troy",4,7,2003
2003-07-09,-0.0700000000000003,"Troy",9,7,2003
2003-07-14,-0.67,"Troy",14,7,2003
2003-07-19,-0.74,"Troy",19,7,2003
2003-07-24,-0.83,"Troy",24,7,2003
2003-07-29,-0.92,"Troy",29,7,2003
2003-08-03,-0.969999999999999,"Troy",3,8,2003
2003-08-08,-1,"Troy",8,8,2003
2003-08-13,-1.04,"Troy",13,8,2003
2003-08-18,-1.07,"Troy",18,8,2003
2003-08-23,-1.11,"Troy",23,8,2003
2003-08-28,-1.14,"Troy",28,8,2003
2003-09-02,-1.2,"Troy",2,9,2003
2003-09-07,-1.25,"Troy",7,9,2003
2003-09-12,-1.2,"Troy",12,9,2003
2003-09-17,-1.14,"Troy",17,9,2003
2003-09-22,-1.1,"Troy",22,9,2003
2003-09-27,-1.06,"Troy",27,9,2003
2003-10-02,-1.04,"Troy",2,10,2003
2003-10-07,-1.02,"Troy",7,10,2003
2003-10-12,-1.11,"Troy",12,10,2003
2003-10-17,-1.17,"Troy",17,10,2003
2003-10-22,-1.25,"Troy",22,10,2003
2003-10-27,-1.34,"Troy",27,10,2003
2003-11-01,-1.42,"Troy",1,11,2003
2003-11-06,-1.51,"Troy",6,11,2003
2003-11-11,-1.58,"Troy",11,11,2003
2003-11-16,-1.69,"Troy",16,11,2003
2003-11-21,-1.77,"Troy",21,11,2003
2003-11-26,-1.83,"Troy",26,11,2003
2003-12-01,-1.83,"Troy",1,12,2003
2003-12-06,-1.81,"Troy",6,12,2003
2003-12-11,-1.81,"Troy",11,12,2003
2003-12-16,-1.8,"Troy",16,12,2003
2003-12-21,-1.79,"Troy",21,12,2003
2003-12-26,-1.75,"Troy",26,12,2003
2003-12-31,-1.74,"Troy",31,12,2003
2004-01-05,-1.73,"Troy",5,1,2004
2004-01-10,-1.7,"Troy",10,1,2004
2004-01-15,-1.73,"Troy",15,1,2004
2004-01-20,-1.77,"Troy",20,1,2004
2004-01-25,-1.79,"Troy",25,1,2004
2004-01-30,-1.68,"Troy",30,1,2004
2004-02-04,-1.6,"Troy",4,2,2004
2004-02-09,-1.5,"Troy",9,2,2004
2004-02-14,-1.45,"Troy",14,2,2004
2004-02-19,-1.34,"Troy",19,2,2004
2004-02-24,-1.24,"Troy",24,2,2004
2004-02-29,-1.26,"Troy",29,2,2004
2004-03-05,-1.23,"Troy",5,3,2004
2004-03-10,-1.23,"Troy",10,3,2004
2004-03-15,-1.24,"Troy",15,3,2004
2004-03-20,-1.32,"Troy",20,3,2004
2004-03-25,-1.42,"Troy",25,3,2004
2004-03-30,-1.53,"Troy",30,3,2004
2004-04-04,-1.68,"Troy",4,4,2004
2004-04-09,-1.85,"Troy",9,4,2004
2004-04-14,-2.01,"Troy",14,4,2004
2004-04-19,-2.09,"Troy",19,4,2004
2004-04-24,-2.12,"Troy",24,4,2004
2004-04-29,-2.18,"Troy",29,4,2004
2004-05-04,-2.26,"Troy",4,5,2004
2004-05-09,-2.33,"Troy",9,5,2004
2004-05-14,-2.32,"Troy",14,5,2004
2004-05-19,-2.27,"Troy",19,5,2004
2004-05-24,-2.14,"Troy",24,5,2004
2004-05-29,-1.93,"Troy",29,5,2004
2004-06-03,-1.74,"Troy",3,6,2004
2004-06-08,-1.53,"Troy",8,6,2004
2004-06-13,-1.35,"Troy",13,6,2004
2004-06-18,-1.22,"Troy",18,6,2004
2004-06-23,-1.16,"Troy",23,6,2004
2004-06-28,-1.15,"Troy",28,6,2004
2004-07-03,-1.14,"Troy",3,7,2004
2004-07-08,-1.13,"Troy",8,7,2004
2004-07-13,-1.11,"Troy",13,7,2004
2004-07-18,-1.07,"Troy",18,7,2004
2004-07-23,-1.02,"Troy",23,7,2004
2004-07-28,-0.98,"Troy",28,7,2004
2004-08-02,-0.969999999999999,"Troy",2,8,2004
2004-08-07,-0.92,"Troy",7,8,2004
2004-08-12,-0.879999999999999,"Troy",12,8,2004
2004-08-17,-0.85,"Troy",17,8,2004
2004-08-22,-0.789999999999999,"Troy",22,8,2004
2004-08-27,-0.59,"Troy",27,8,2004
2004-09-01,1.18,"Troy",1,9,2004
2004-09-06,1.34,"Troy",6,9,2004
2004-09-11,1.47,"Troy",11,9,2004
2004-09-16,1.66,"Troy",16,9,2004
2004-09-21,1.82,"Troy",21,9,2004
2004-09-26,1.83,"Troy",26,9,2004
2004-10-01,1.84,"Troy",1,10,2004
2004-10-06,1.84,"Troy",6,10,2004
2004-10-11,1.86,"Troy",11,10,2004
2004-10-16,1.81,"Troy",16,10,2004
2004-10-21,1.8,"Troy",21,10,2004
2004-10-26,1.81,"Troy",26,10,2004
2004-10-31,1.81,"Troy",31,10,2004
2004-11-05,1.81,"Troy",5,11,2004
2004-11-10,1.76,"Troy",10,11,2004
2004-11-15,1.66,"Troy",15,11,2004
2004-11-20,1.49,"Troy",20,11,2004
2004-11-25,1.37,"Troy",25,11,2004
2004-11-30,1.25,"Troy",30,11,2004
2004-12-05,1.12,"Troy",5,12,2004
2004-12-10,1.05,"Troy",10,12,2004
2004-12-15,1,"Troy",15,12,2004
2004-12-20,0.92,"Troy",20,12,2004
2004-12-25,0.77,"Troy",25,12,2004
2004-12-30,0.640000000000001,"Troy",30,12,2004
2005-01-05,-0.119999999999999,"Troy",5,1,2005
2005-01-10,-1.1,"Troy",10,1,2005
2005-01-15,-1.22,"Troy",15,1,2005
2005-01-20,-1.29,"Troy",20,1,2005
2005-01-25,-1.4,"Troy",25,1,2005
2005-01-30,-1.56,"Troy",30,1,2005
2005-02-04,-1.71,"Troy",4,2,2005
2005-02-09,-1.89,"Troy",9,2,2005
2005-02-14,-2.04,"Troy",14,2,2005
2005-02-19,-2.22,"Troy",19,2,2005
2005-02-24,-2.43,"Troy",24,2,2005
2005-03-01,-2.63,"Troy",1,3,2005
2005-03-06,-2.84,"Troy",6,3,2005
2005-03-11,-3.03,"Troy",11,3,2005
2005-03-16,-3.22,"Troy",16,3,2005
2005-03-21,-3.37,"Troy",21,3,2005
2005-03-26,-3.43,"Troy",26,3,2005
2005-03-31,-3.42,"Troy",31,3,2005
2005-04-05,-3.37,"Troy",5,4,2005
2005-04-10,-3.34,"Troy",10,4,2005
2005-04-15,-3.25,"Troy",15,4,2005
2005-04-20,-3.1,"Troy",20,4,2005
2005-04-25,-3.02,"Troy",25,4,2005
2005-04-30,-3.07,"Troy",30,4,2005
2005-05-05,-3.11,"Troy",5,5,2005
2005-05-10,-3.03,"Troy",10,5,2005
2005-05-15,-2.92,"Troy",15,5,2005
2005-05-20,-2.78,"Troy",20,5,2005
2005-05-25,-2.63,"Troy",25,5,2005
2005-05-30,-2.53,"Troy",30,5,2005
2005-06-04,-2.44,"Troy",4,6,2005
2005-06-09,-2.45,"Troy",9,6,2005
2005-06-14,-2.45,"Troy",14,6,2005
2005-06-19,-2.45,"Troy",19,6,2005
2005-06-24,-2.5,"Troy",24,6,2005
2005-06-29,-2.5,"Troy",29,6,2005
2005-07-04,-2.5,"Troy",4,7,2005
2005-07-09,-2.52,"Troy",9,7,2005
2005-07-14,-2.5,"Troy",14,7,2005
2005-07-19,-2.48,"Troy",19,7,2005
2005-07-24,-2.49,"Troy",24,7,2005
2005-07-29,-2.52,"Troy",29,7,2005
2005-08-03,-2.52,"Troy",3,8,2005
2005-08-08,-2.56,"Troy",8,8,2005
2005-08-13,-2.57,"Troy",13,8,2005
2005-08-18,-2.57,"Troy",18,8,2005
2005-08-23,-2.59,"Troy",23,8,2005
2005-08-28,-2.64,"Troy",28,8,2005
2005-09-02,-2.68,"Troy",2,9,2005
2005-09-07,-2.74,"Troy",7,9,2005
2005-09-12,-2.78,"Troy",12,9,2005
2005-09-17,-2.82,"Troy",17,9,2005
2005-09-22,-2.86,"Troy",22,9,2005
2005-09-27,-2.89,"Troy",27,9,2005
2005-10-02,-2.79,"Troy",2,10,2005
2005-10-07,-2.68,"Troy",7,10,2005
2005-10-12,-2.57,"Troy",12,10,2005
2005-10-17,-2.48,"Troy",17,10,2005
2005-10-22,-2.41,"Troy",22,10,2005
2005-10-27,-2.32,"Troy",27,10,2005
2005-11-01,-2.24,"Troy",1,11,2005
2005-11-06,-2.19,"Troy",6,11,2005
2005-11-11,-2.16,"Troy",11,11,2005
2005-11-16,-2.1,"Troy",16,11,2005
2005-11-21,-2.09,"Troy",21,11,2005
2005-11-26,-2.12,"Troy",26,11,2005
2005-12-01,-2.19,"Troy",1,12,2005
2005-12-06,-2.22,"Troy",6,12,2005
2005-12-11,-2.28,"Troy",11,12,2005
2005-12-16,-2.34,"Troy",16,12,2005
2005-12-21,-2.38,"Troy",21,12,2005
2005-12-26,-2.38,"Troy",26,12,2005
2005-12-31,-2.37,"Troy",31,12,2005
2006-01-05,-2.37,"Troy",5,1,2006
2006-01-10,-2.28,"Troy",10,1,2006
2006-01-15,-2.12,"Troy",15,1,2006
